user_id,tweet_date,user,tweet_text,tidy_tweet
35466620,2020-07-13 23:44:40,theheraldsun,"RT @sophieelsworth: Telco suckers there's a new all-you-can-eat plan that could shake up the mobile market, story via @theheraldsun ",Telco suckers there plan that could shake mobile market story
4227346179,2020-07-13 23:44:40,Politjunkee,"RT @bopinion: Looking at the socioeconomic data, America may as well be two countries:

🇺🇸One of the most advanced nations
🇺🇸One still stru…",Looking socioeconomic data America well countries most advanced nations still stru
1252658104761585664,2020-07-13 23:44:40,AZforGunnigle,RT @JulieGunnigle: Just a reminder: more testing does not equal more cases. ,Just reminder more testing does equal more cases
48074035,2020-07-13 23:44:39,AntonioJVilela,"RT @staunovo: Chart on world population under lockdown #oott (Source: IEA, Our World in Data) ",Chart world population under lockdown #oott Source World Data
438771375,2020-07-13 23:44:39,r0ckssss_,"RT @MaddySkye: San Antonio healthcare systems are now under “severe” stress. 1,267 COVID-19 patients are currently hospitalized. You can se…",Antonio healthcare systems under severe stress COVID patients currently hospitalized
453264059,2020-07-13 23:44:38,pjmugs,"RT @JustTheNews: Data suggest Florida's record-breaking #coronavirus days may have been inflated by as much as 30% #JustTheNews
",Data suggest Florida record breaking #coronavirus days have been inflated much #JustTheNews
1260062769543434240,2020-07-13 23:44:38,nlognbot,"RT @0xBanana: .@stripe imho your API needs work - esp your webhook testing

it would be great if I could simulate actual events (historical…",imho your needs work your webhook testing would great could simulate actual events historical
3038735424,2020-07-13 23:44:38,ashmaskwol,"""My constitutional right not to wear one [mask]""
""Not enough scientific data showing that they [mask] help""
Ahhhhhh… ",constitutional right wear mask enough scientific data showing that they mask help Ahhhhhh
872830618916184066,2020-07-13 23:44:36,DianeStites1,RT @alexismadrigal: Arizona's data has been a bit puzzling the past week. The declining cases are probably a sign of a breaking testing inf…,Arizona data been puzzling past week declining cases probably sign breaking testing
511740616,2020-07-13 23:44:36,biconnections,"Key elements of a DataOps framework for BI and #analytics
DataOps -- sometimes described as ""#DevOps for #data"" --… ",elements DataOps framework #analytics DataOps sometimes described #DevOps #data
900396822216290304,2020-07-13 23:44:36,Lastkombo,"China: At 21:00 on July 13, the Yangtze River Hydrology Network data showed that the water level of Wuhan's Yangtze… ",China July Yangtze River Hydrology Network data showed that water level Wuhan Yangtze
977702967674638336,2020-07-13 23:44:35,itcriptoairdrop,"RT @CRYPTOFIED1: We all desire an end of central silos of customer data &amp; breaches.

With @nuggetsPAYandID a blockchain e-commerce payments…",desire central silos customer data breaches With blockchain commerce payments
2194899020,2020-07-13 23:44:35,CryptoParadyme,"Some option data on JPM before tomorrow. 

No clear picture other than ""everyone is long"". 

Just look at the P/C r… ",Some option data before tomorrow clear picture other than everyone long Just look
366282896,2020-07-13 23:44:35,EmeRaldPrinXess,"@YkatoOz @Thea_G_Sinclair Hahahahahaha!😂.....He was involved in a breach of privacy scandal, with his MPs sharing t… ",Hahahahahaha involved breach privacy scandal with sharing
884115734816862209,2020-07-13 23:44:34,SakakiIsCute,RT @JoeLongBalls: I truly don't understand you anti mask dipshits. You think some shadow state will enslave you because you put a mask on f…,truly understand anti mask dipshits think some shadow state will enslave because mask
74878563,2020-07-13 23:44:34,dargason,"@EthicalSkeptic The CDC all cause death data isn't completely reported for up to a month.  

The last two weeks of… ",cause death data completely reported month last weeks
317061719,2020-07-13 23:44:33,TimJosling,@IMWHorvitz @TuitNutrition Weak as water associational data.,Weak water associational data
16711026,2020-07-13 23:44:33,Politics_PR,Health officials have to rely on 1990s technology to gather coronavirus data — and they’re overwhelmed… ,Health officials have rely technology gather coronavirus data they overwhelmed
1206390714185256960,2020-07-13 23:44:32,MarySpaich,RT @DineshDSouza: Much of the media’s manipulated data and #FakeNews is aimed at convincing Republicans that we MUST do what the Left WANTS…,Much media manipulated data #FakeNews aimed convincing Republicans that MUST what Left WANTS
152152734,2020-07-13 23:44:32,kashieleigh,RT @ochealth: We’ve posted today’s case count updates to  Important to note: Key data displayed on our COVID-19 dat…,posted today case count updates Important note data displayed COVID
801688447383666688,2020-07-13 23:44:31,RichkidManuel,"RT @PRBdata: Adults ages 65+ account for 9% of global population, in part, because of declining #fertility rates. Learn more in the @PRBdat…",Adults ages account global population part because declining #fertility rates Learn more
173251319,2020-07-13 23:44:31,cndrblvcksmile,RT @JackDMurphy: Remember Tom? Remember how he just sold his $500m share in myspace and retired so he could have a nice life? He never sold…,Remember Remember just sold share myspace retired could have nice life never sold
2494359720,2020-07-13 23:44:30,JasonMarcieski,"RT @kuriharan: Check it. Working And Innovating Virtually With No Corporate Address? Been There, Done That via @forbes ",Check Working Innovating Virtually With Corporate Address Been There Done That
1041175359364816896,2020-07-13 23:44:30,Ralphtan222,"RT @businessinsider: Google has formally promised EU regulators that it won't use future Fitbit data for advertising, boosting chances for…",Google formally promised regulators that future Fitbit data advertising boosting chances
1387637652,2020-07-13 23:44:30,badlandsxten,"RT @spotify_data: Most streamed female artists on Spotify (7/12 via @spotify_data)

#1 @ArianaGrande 13.07m
#2 @billieeilish 10.97m
#3 @hal…",Most streamed female artists Spotify
18050416,2020-07-13 23:44:30,GregChase,"@Noahpinion Have you Tweeted about this location + event size risk assessment tool from Georgia Tech, utilizing dat… ",Have Tweeted about this location event size risk assessment tool from Georgia Tech utilizing
209492408,2020-07-13 23:44:30,jetcitystar,"RT @SpaceNews_Inc: The Defense Department awarded @LeoLabs_Space, a provider of space surveillance data services, a $15 million contract fu…",Defense Department awarded provider space surveillance data services million contract
2372137140,2020-07-13 23:44:30,jeffreyscarson,"RT @scottlincicome: ""Google announces 100,000 scholarships for online certificates in data analytics, project management and UX"" ",Google announces scholarships online certificates data analytics project management
771682904825094144,2020-07-13 23:44:30,saturday4242,"RT @Win2020Red: Firm linked to Pelosi’s husband got virus loan, US data show

Looks like the “Pelosis’ got a loan”
 ",Firm linked Pelosi husband virus loan data show Looks like Pelosis loan
27579091,2020-07-13 23:44:29,whoya,"RT @CNN: If Florida were a country, it would rank No. 9 in the number of Covid-19 cases worldwide, according to Johns Hopkins data.  ",Florida were country would rank number Covid cases worldwide according Johns Hopkins data
2798211686,2020-07-13 23:44:29,snaprecruit,"RT @IAM__Network: TikTok Data Collection Includes Behavioral Biometrics, Location Info 

READ MORE: 

#Access #Biome…",TikTok Data Collection Includes Behavioral Biometrics Location Info READ MORE #Access #Biome
1152783467236790272,2020-07-13 23:44:27,cyberpress_ak,Breached Data Indexer ‘Data Viper’ Hacked  #cybersecurity #cyberthreat #privacy… ,Breached Data Indexer Data Viper Hacked #cybersecurity #cyberthreat #privacy
201620117,2020-07-13 23:44:27,paigeolsen27,"RT @MonicaExplains: @noohastam @IStandWithHer1 This is such a dangerous path because if crimes are not accurately documented, it skews data…",This such dangerous path because crimes accurately documented skews data
1048273891,2020-07-13 23:44:26,larenz2x,"RT @bopinion: Looking at the socioeconomic data, America may as well be two countries:

🇺🇸One of the most advanced nations
🇺🇸One still stru…",Looking socioeconomic data America well countries most advanced nations still stru
1155433042531328000,2020-07-13 23:44:26,AnnAdelaide1954,RT @deniseshrivell: Was clear from the start the app was a data mining exercise - was described as ‘sunscreen’ so gave people a false sense…,clear from start data mining exercise described sunscreen gave people false sense
113197574,2020-07-13 23:44:26,rembike,"RT @TNDeptofHealth: The total COVID-19 case count for Tennessee is now 65,274 as of July 13, 2020 including 749 deaths, 3,284 hospitalizati…",total COVID case count Tennessee July including deaths hospitalizati
325753854,2020-07-13 23:44:25,UCNathan,I’m sure whatever I create will collect data and later try to kill me but I’m downloading anyway ,sure whatever create will collect data later kill downloading anyway
39050778,2020-07-13 23:44:25,asoonerfan,RT @ClayTravis: This virus is less deadly for young people than the flu. If you are under 65 years old and healthy you have minimal risk. T…,This virus less deadly young people than under years healthy have minimal risk
1127829883013361665,2020-07-13 23:44:25,xaelbot,"RT @0xBanana: .@stripe imho your API needs work - esp your webhook testing

it would be great if I could simulate actual events (historical…",imho your needs work your webhook testing would great could simulate actual events historical
2330396425,2020-07-13 23:44:25,DuckSwabber,"RT @AlexJHolt: So we've just finished the preliminary identification level of all the world's bird eponym's for #BirdNamesForBirds, and bef…",just finished preliminary identification level world bird eponym #BirdNamesForBirds
1282368711383486466,2020-07-13 23:44:24,Melissa95215140,"Massage and sex in 
Dubai Massage nuru, to body  
Sex full service, jav 
#outcall_incall anywhere in Dubai… ",Massage Dubai Massage nuru body full service #outcall incall anywhere Dubai
1242247202866683906,2020-07-13 23:44:24,RichcourtL,"RT @EthicalSkeptic: Be on the alert, because here is what is coming next.

Drawing from old undetected cases (a lot of them are there), and…",alert because here what coming next Drawing from undetected cases them there
10483132,2020-07-13 23:44:24,visibleprocrast,"RT @cameronwilson: NEW: Some people take photographs of themselves to send to their friends, family and followers.

Others? They use graphs…",Some people take photographs themselves send their friends family followers Others They graphs
890240022946996225,2020-07-13 23:44:24,Scribby_Kibby,@Data_Cords Woof,Woof
2856447842,2020-07-13 23:44:23,NickWolfinger,"These data are from Northern Orlando, but the principle holds for much of America. NB @UUtah @AndrewNoymer… ",These data from Northern Orlando principle holds much America
16879093,2020-07-13 23:44:23,laurenweinstein,"The CDC document about the dangers of opening schools, that Trump didn't want you to see (PDF) - ",document about dangers opening schools that Trump didn want
444321337,2020-07-13 23:44:22,zohrathought,"RT @ASPI_org: On the security of Australians' TikTok data, @fryan says: '...it’s highly likely Beijing-based engineers are accessing at lea…",security Australians TikTok data says highly likely Beijing based engineers accessing
29863353,2020-07-13 23:44:22,CALLATEsam,RT @JackDMurphy: Remember Tom? Remember how he just sold his $500m share in myspace and retired so he could have a nice life? He never sold…,Remember Remember just sold share myspace retired could have nice life never sold
702453310536749056,2020-07-13 23:44:22,WorldMSADay,"RT @DuckDuckGo: As businesses shift online due to COVID-19, they face new privacy risks. @cillian provides simple steps to compliance:

• U…",businesses shift online COVID they face privacy risks provides simple steps compliance
3234919613,2020-07-13 23:44:21,FSN_Fusion,"RT @hiddensmallalts: 💪 Top 10 Crypto Gainers of the Day 🏋️

🚀 Band Protocol $BAND
🚀 Ankr $ANKR
🚀 Nimiq $NIM
🚀 Swipe $SXP
🚀 Kleros $PNK
🚀 St…",Crypto Gainers Band Protocol BAND Ankr ANKR Nimiq Swipe Kleros
389681470,2020-07-13 23:44:21,kentcdodds,@ryanflorence @thekevinwang @tannerlinsley Data is much easier to think about though. Don't have to worry about tho… ,Data much easier think about though have worry about
2840980285,2020-07-13 23:44:21,PandhareSidhesh,"RT @machinelearnTec: The 10 Best AI And Data Science Undergraduate Courses For 2021 via @forbes  

#BigData #Analyti…",Best Data Science Undergraduate Courses #BigData #Analyti
889583900590317569,2020-07-13 23:44:20,Joharfrejun,"RT @acyork1887: You should resign #DeDumbass #DeSatan!

#DeSantisResignNow 
#DeSantisFailedFlorida 
#DesantisGenocide 
#DeSantisLiesFloridi…",should resign #DeDumbass #DeSatan #DeSantisResignNow #DeSantisFailedFlorida #DesantisGenocide #DeSantisLiesFloridi
2319997158,2020-07-13 23:44:19,KHuntson,"RT @SWAtlasHoover: Schools are essential businesses, aren’t they? AAP says it's extremely harmful to keep them closed. Kids have nearly zer…",Schools essential businesses aren they says extremely harmful keep them closed Kids have nearly
17715312,2020-07-13 23:44:19,0xBanana,".@stripe imho your API needs work - esp your webhook testing

it would be great if I could simulate actual events (… ",imho your needs work your webhook testing would great could simulate actual events
38507271,2020-07-13 23:44:18,ViRKL,"RT @ActiveArchive: .@SpectraLogic published its “Digital Data Storage Outlook 2020” report which outlines future strategies, technologies,…",published Digital Data Storage Outlook report which outlines future strategies technologies
2735655922,2020-07-13 23:44:18,infosecindustry,Breached Data Indexer ‘Data Viper’ Hacked  #BrianKrebs #infosec,Breached Data Indexer Data Viper Hacked #BrianKrebs #infosec
1578470749,2020-07-13 23:44:17,Bethlawrence__,I actually need unlimited data because the WiFi in this house drives me insane,actually need unlimited data because WiFi this house drives insane
1282027457416237056,2020-07-13 23:44:16,MaskIsAMuzzle,"@GaryACarlo @KatiePavlich @J_H_5 Yeah, if you take into account the lower female vc rates  and subtract that you ge… ",Yeah take into account lower female rates subtract that
917442644,2020-07-13 23:44:16,WikiDocJames,RT @DrMSodergren: These are absolutely staggering data ,These absolutely staggering data
1846373946,2020-07-13 23:44:16,EBE2014,RT @ClayTravis: This virus is less deadly for young people than the flu. If you are under 65 years old and healthy you have minimal risk. T…,This virus less deadly young people than under years healthy have minimal risk
1472014962,2020-07-13 23:44:16,Slider_Hoos,"RT @dataartisan1: When it comes to #learning:

Doing is better than reading, watching or listening.

#AI #MachineLearning #100DaysOfMLCode…",When comes #learning Doing better than reading watching listening #MachineLearning DaysOfMLCode
3236435570,2020-07-13 23:44:15,PaulRiveraNews,"RT @WESH: Brevard ICUs are nearing capacity, data shows ",Brevard ICUs nearing capacity data shows
792173743,2020-07-13 23:44:15,shoutgracegrace,"RT @JustTheNews: Data suggest Florida's record-breaking #coronavirus days may have been inflated by as much as 30% #JustTheNews
",Data suggest Florida record breaking #coronavirus days have been inflated much #JustTheNews
1270968740738412549,2020-07-13 23:44:15,76hUj62hGg627jK,"`` . . . There is-
was... data...
   I remember, the computer...
You— ``

Swoosh! Like a candle being lit, the Andr… ",There data remember computer Swoosh Like candle being Andr
470468291,2020-07-13 23:44:15,PVTrump,"RT @vetpatriot17: When Google plays ""god"" with control of what you see and do not see, based on their own biases, propagandized data is all…",When Google plays with control what based their biases propagandized data
1020111358505910277,2020-07-13 23:44:15,929ctrl,"RT @spotify_data: Most streamed female artists on Spotify (7/12 via @spotify_data)

#1 @ArianaGrande 13.07m
#2 @billieeilish 10.97m
#3 @hal…",Most streamed female artists Spotify
1276058041389953024,2020-07-13 23:44:14,datasciencebot_,"RT @Ronald_vanLoon: #Technology at the service of medicine to visualize the blood system!
by @jblefevre60

#MI #DataScience #Tech #Data #Da…",#Technology service medicine visualize blood system #DataScience #Tech #Data
743577679,2020-07-13 23:44:12,NiriaArvizu,CLE Webinar-Protecting Your Practice Against Cybercrime: Protecting Your Firm and Client Data in the COVID Era - ,Webinar Protecting Your Practice Against Cybercrime Protecting Your Firm Client Data COVID
743577679,2020-07-13 23:44:12,NiriaArvizu,CLE Webinar-Protecting Your Practice Against Cybercrime: Protecting Your Firm and Client Data in the COVID Era - ,Webinar Protecting Your Practice Against Cybercrime Protecting Your Firm Client Data COVID
743577679,2020-07-13 23:44:12,NiriaArvizu,CLE Webinar-Protecting Your Practice Against Cybercrime: Protecting Your Firm and Client Data in the COVID Era - ,Webinar Protecting Your Practice Against Cybercrime Protecting Your Firm Client Data COVID
743577679,2020-07-13 23:44:12,NiriaArvizu,CLE Webinar-Protecting Your Practice Against Cybercrime: Protecting Your Firm and Client Data in the COVID Era - ,Webinar Protecting Your Practice Against Cybercrime Protecting Your Firm Client Data COVID
1044565593448271873,2020-07-13 23:44:11,RoFpVqO0WMVDweY,"RT @NASASun: This #SunDay, explore one of the missions we use to understand the farthest reaches of the Sun’s influence: the Interstellar B…",This #SunDay explore missions understand farthest reaches influence Interstellar
747235426809700353,2020-07-13 23:44:11,ArchaeoJalapeno,RT @ekansa: Don't forget! We are recruiting for 2 open postdoctoral positions in #archaeology for folks wanting to make data and data liter…,forget recruiting open postdoctoral positions #archaeology folks wanting make data data liter
2222074681,2020-07-13 23:44:11,fxlozano,"RT @no_silenced: @realDonaldTrump @AndrzejDuda New Data Revealed by Hogan Gidley (Trumps National Press Secretary)

Trumps Media Platforms…",Data Revealed Hogan Gidley Trumps National Press Secretary Trumps Media Platforms
